comment_id,author,text,like_count,published_at
UgyJ5yhfRkCLyz3SDB14AaABAg,@INTROVERTiqमंधबुद्धी,Most awaited season ever 🤩,26,2025-08-31T17:37:00Z
UgzYHJHuN0o9WAQpIMd4AaABAg,@Uchihaitachi777-k8m,Where is hakari the gambler😊,0,2025-08-31T17:36:56Z
Ugz9McUaHq0jU_9NSSF4AaABAg,@alivelittlehima,😭,0,2025-08-31T17:36:54Z
UgzgcDNWcKblbfcL9Ft4AaABAg,@kurstyae,JJK S3 before SBR is crazy,0,2025-08-31T17:36:53Z
UgwdvawZJXsclzbMq2d4AaABAg,@maumau22,JJK TOMORROW,0,2025-08-31T17:36:48Z
Ugz36G2lzTKzcQc7MvF4AaABAg,@Gtk-v5p,"Anyone student👩‍🎓 here 
👇",1,2025-08-31T17:36:37Z
Ugzp4KUvg7LRQ2E94od4AaABAg,@xoxovozo6620,IM SO HYPED FOR MAKI VS ZENIN CLAN,0,2025-08-31T17:36:37Z
UgyP2IKWQGldiiv6ls54AaABAg,@LuisFernando-62,"WE'RE WITNESSING HISTORY WITH THIS ONE ❤🔥
THIS WHAT TRUE MOTION LOOK LIKE
THIS REALLY HAS BEEN OUR KUKUTSU JAISEN",0,2025-08-31T17:36:30Z
UgxfJDg8N10bR8wPAZp4AaABAg,@HappyFunLANDCustomer,they haven't shown hakari yet naah bro they holdin bro,0,2025-08-31T17:36:30Z
UgzFI6h31595cBSzq-x4AaABAg,@Amaankhan66766,7th of november,0,2025-08-31T17:36:29Z
UgxcHWshwSvpr4BAoNB4AaABAg,@itzsmoothEDITZ,"They did my boy yuta bad
He looks like an emo😭",1,2025-08-31T17:36:29Z
UgwpIVz-8NvVcXKgBXp4AaABAg,@im_jx1dx1_bro,SO THIS IS CHRISMASSSSSSS,0,2025-08-31T17:36:28Z
UgwZdGpNn9Z37orTrI54AaABAg,@minnniiie-skz,"que emoción, regresa uno de los animes que más amo",0,2025-08-31T17:36:24Z
UgxK7Sy-Y0IgQmYa0oR4AaABAg,@Game_Knight360,IT'S HEEEEEEEREEEEE,0,2025-08-31T17:36:22Z
Ugw88mg66_uTYjHPx6Z4AaABAg,@sunoxxl,YUTA NOOOOOOOOOO,0,2025-08-31T17:36:20Z
Ugwub9xKZOARZ3PTUKF4AaABAg,@hsngjo,اويلي ايبببه,0,2025-08-31T17:36:17Z
UgyU2oNNK7raFwMmm4d4AaABAg,@axelrobledo3749,👍,0,2025-08-31T17:36:17Z
UgwwpwAVktZXi48bAAZ4AaABAg,@jimmyorena9929,I want Gojo Kaisen.,0,2025-08-31T17:36:15Z
Ugzfd56Fy0chFP1KhO14AaABAg,@Jubito-08,We got jjk 3 before gta 6 💀💀,0,2025-08-31T17:36:15Z
UgwmHuLTJqZuqNhHaXt4AaABAg,@rusureboutthat,Absolute cinema,0,2025-08-31T17:36:15Z
Ugy451rAb-zIOXxW0lt4AaABAg,@lastnamefirstname8655,"so incredible.
can't wait for more jjk!
this will be so good.",0,2025-08-31T17:36:15Z
UgzCivIN6NDd2unO2dR4AaABAg,@JefersonQuero-ke5hu,"Yuta Se llevará Está Temporada
Por El Es El Jujutsu Kaisen",1,2025-08-31T17:36:13Z
UgzgGBctxrpO93uglAh4AaABAg,@AmirJordan-j3f,Let’s go,1,2025-08-31T17:36:11Z
Ugx6OT9Ig28207AJUuN4AaABAg,@manunarine3529,Oh lord save me from the fangirls ruining the anime community for another 6 months 😬😬😬,0,2025-08-31T17:36:10Z
UgwOsPmQrBx6dN7ry_B4AaABAg,@straykidsOT8334,FINALLY BROOO,0,2025-08-31T17:36:08Z
Ugy-_d7rlrRax2nRjlV4AaABAg,@SteamDeckUnlocked,is there is  a hope gojo wouldn't die in the anime ?,0,2025-08-31T17:36:07Z
UgwPBoQRO5lz4xGZpvh4AaABAg,@jamaldavis3224,Mappa animators really put their own soul into this one. Great for them,0,2025-08-31T17:36:04Z
Ugyuch397J0qOaAOygB4AaABAg,@Georgew-e5e,ME HYPED,0,2025-08-31T17:36:03Z
UgwYgJZgoaLpyd9dCgN4AaABAg,@UNDER_ROOMS,I hope Hakari stays true to canon and uses phonk as his background music.,0,2025-08-31T17:36:02Z
Ugyxwop3uyvjr4rrxlh4AaABAg,@AdityaKumar-nv5kn,Why it looks like they entered a whole new dimension,1,2025-08-31T17:36:02Z
UgynKwutrJ_rFeNrgGJ4AaABAg,@shakthirithvik12,i wish they use the song 'tuca donka' for hakari's jackpot,0,2025-08-31T17:35:58Z
UgyYXsVyix7O701uBzZ4AaABAg,@ConfusedCrosswordPuzzle-bl1nv,Yuji vs Yuta will be crazy(Rika vs Sukuna),0,2025-08-31T17:35:57Z
Ugwljs7VCd-OHBY0d694AaABAg,@themageseeker15,We are so back,0,2025-08-31T17:35:56Z
Ugwth6NOSaiZtzEmXs54AaABAg,@aucuarium25,YUTA,0,2025-08-31T17:35:53Z
Ugw9brJ8KH6QUiDipJJ4AaABAg,@zdf46,We get JJK season 3 before GTA 6,1,2025-08-31T17:35:46Z
UgzoZivp0Qu4ZTpeVdx4AaABAg,@GoGo-x3g9k,WW,0,2025-08-31T17:35:44Z
Ugx9V-fFGqMM_79L7DZ4AaABAg,@Jonathan-rc2ud,JJK 3 before Vinland Saga 3. Feels bad man :(,0,2025-08-31T17:35:44Z
Ugyf1goYtUn8gyOyso14AaABAg,@elliel2984,"Theatrical release, is this a movie or an actual season?",0,2025-08-31T17:35:41Z
UgxKRHfguwKXdBXWXkJ4AaABAg,@LostinKarma2,👀,0,2025-08-31T17:35:36Z
UgydVKARlIV4tKQ4aWh4AaABAg,@LOVELY_TUBBLY,hopefully they fix the most mid and rushed ending of all time,0,2025-08-31T17:35:32Z
UgytErWwM1EqdYZ8PAh4AaABAg,@ZAMNNNNNNN,Jujutsu Kaisen: The Rebirth Of Lobotomy,44,2025-08-31T17:35:31Z
Ugx8kkZMoqmXkYvzC3l4AaABAg,@ramkishorpathak7808,"Finally I,m stop waiting for this",0,2025-08-31T17:35:30Z
Ugyj9FJhmXZvF4KRr6N4AaABAg,@carioca4972,Cade o nosso apostador tuca donca?,1,2025-08-31T17:35:28Z
Ugy8YhT1w-wpnpLC53N4AaABAg,@SaturnOFWGKTA,my goat yuta,0,2025-08-31T17:35:22Z
UgwOFIIUHqt86GV6ppB4AaABAg,@shahzodyahshi-ly4ye,Whaaaaaaaaaaaaaaaaaaat😊,1,2025-08-31T17:35:22Z
UgwdojX7d77-S9fgmed4AaABAg,@Darkness-pl6xr,"""TURN UP THE MUSIC CUZ THIS IS THE FUNERAL FOR THE LIVING""🗣🗣🗣🔥🔥🔥",0,2025-08-31T17:35:19Z
UgzXxURrD0QeF5aBqIN4AaABAg,@WORLD3107,"2026 will be peak year, all the phonk songs will play on that time....",12,2025-08-31T17:35:14Z
Ugy07arjkMvqPCFAQqp4AaABAg,@finklehiemer,WE NEED TO REJOICE 😭😭😭,0,2025-08-31T17:35:08Z
Ugw3ccG08-QKZdTl6X54AaABAg,@jpncods_official,Releasing  beside frieren s2 is crazy 🔥,28,2025-08-31T17:35:06Z
Ugy_4a2R_yT9AkO0M314AaABAg,@budapk1191,"finally, after 20 years we finally get new season",0,2025-08-31T17:35:05Z
UgzAc9xTxgoM8xZLht94AaABAg,@user-sv2xq3oo1k,Best anime is back 😊😊,1,2025-08-31T17:34:58Z
UgyHhg3Lg1h1Z7JPL5h4AaABAg,@CagedCube,peak,0,2025-08-31T17:34:58Z
UgwTeWoegLainpSXteN4AaABAg,@fatrobotgamingyt8634,JJK is so mid,1,2025-08-31T17:34:58Z
UgwpeXTPgzMU3y7jrq14AaABAg,@tiandrad,Daddy Yuta is back.,0,2025-08-31T17:34:56Z
Ugym0cOhe2tkmcbaAKx4AaABAg,@Animalexpert-my1rg,Where is opm😢,0,2025-08-31T17:34:52Z
UgyVJEsVrL4qcOqLJvZ4AaABAg,@riuscrowd571,Underwhelming.,0,2025-08-31T17:34:47Z
Ugyv8RP722xAVPzMCFx4AaABAg,@katyveronicag,WHAT A GOOD DAY TO BE ALIVE,0,2025-08-31T17:34:44Z
UgysG7B0EeYhWIPK6zR4AaABAg,@ItorobongObot,Maki has finally gotten that heavenly restriction her murdering her clan might be the best scene of the season,92,2025-08-31T17:34:37Z
Ugxuv9EcDPLsPXTYc-94AaABAg,@Itamach14,DONDE ESTA HAKARIII 😭,0,2025-08-31T17:34:36Z
Ugxw3WHcJW0znV36r-h4AaABAg,@KyotoSenpai0,It's not the real season 3- WAIT IT IS!!!!,1,2025-08-31T17:34:35Z
Ugwpr7H9WL2xdmCiFq94AaABAg,@whereisvito,Sooo we ain’t seeing gojo till s4?,0,2025-08-31T17:34:35Z
Ugx9GNaUIyZd4k6irLJ4AaABAg,@lemguins7031,"My gosh, I am more hype than I expected seeing a teaser was going to drop, vs actually seeing it. I can't wait to see so much in motion!",0,2025-08-31T17:34:33Z
Ugw23K95S3LMCpVgN9x4AaABAg,@AdityaKumar-nv5kn,Why all of them looks so high😭😭,1,2025-08-31T17:34:29Z
UgwtVZxtZSSx8b4ca_l4AaABAg,@BronHunt,,0,2025-08-31T17:34:27Z
UgyjogqWjOIv_bt_8bJ4AaABAg,@YagosGuitar,Anime only are not ready for this,0,2025-08-31T17:34:25Z
UgwzxWEZLfUAM1tx7ut4AaABAg,@AniBucketTV,ONLY 3 MONTHS LEFT!!!!!,0,2025-08-31T17:34:19Z
Ugxojp47CTwXVpIxNuh4AaABAg,@EvolvingPikachu,The jjk thursdays and leaks hype is back baby 🔥🔥. Other anime's are gonna get cooked..!!!,0,2025-08-31T17:34:15Z
UgzJqikaKo7y_VI52Gl4AaABAg,@flo9429,i was here,0,2025-08-31T17:34:08Z
Ugz_NqSpJoax_E4zpnJ4AaABAg,@mediagamingyt9257,my precious blue eyed king would be back,0,2025-08-31T17:34:06Z
UgzMNPzmYCAE26Hcjdp4AaABAg,@LMFAO-SMD,NOOOO!!! they didn't show my glorious GOAT HAKARI 😭,0,2025-08-31T17:34:04Z
UgyvImRtQMyxAsoQR394AaABAg,@rafahgcna,Todos ansioso pra ver a Maki dando uma de Itachi aaaaaa,0,2025-08-31T17:34:04Z
UgwYbMejP3_mEeB6A1F4AaABAg,@Unknown-j5g,Why yuta killing itadori,0,2025-08-31T17:34:03Z
Ugy4TSw-nE23-0o3Gxd4AaABAg,@SkullCr3sher,finally,0,2025-08-31T17:34:02Z
UgyWgXvic5PZ4nK_1aN4AaABAg,@paulodavid1871,I'm here for Maki. Can't wait.,0,2025-08-31T17:33:59Z
UgzRWtoDGpNxMqxYwp14AaABAg,@tangens1664,Lets fvckin gooooooooooo!🔥🔥🔥🔥🔥🔥🔥🔥,0,2025-08-31T17:33:47Z
Ugx6uMXc49KL-rhtts94AaABAg,@lokeshh_,Is it just me or animation is actually looking litlle off ???,2,2025-08-31T17:33:46Z
UgzSjd2GwYYKiHQN1Px4AaABAg,@yeetuscapleetus5326,Petition for Mappa to purchase Judas for Gojo and Sukunas fight,0,2025-08-31T17:33:44Z
UgxnyHKAMJTi0YwEQj54AaABAg,@Bankia_1,Thsi finna be one of the best years😭🙏,0,2025-08-31T17:33:44Z
Ugxgktm-15-2pEMYZFR4AaABAg,@MrPurplePirateYT,YES,0,2025-08-31T17:33:42Z
Ugzv4SXLaIkkk_mmjx54AaABAg,@gwiffy9,WE all jorking it to this vid 💔✌,0,2025-08-31T17:33:39Z
UgxtzSIm67AWNL_q_AR4AaABAg,@lucaAAa98,YESSSS,1,2025-08-31T17:33:38Z
UgzFtGUqpaKz4A--6fB4AaABAg,@tremasterx7384,🦅,0,2025-08-31T17:33:37Z
Ugyn0kyTEKMBNz1l6DJ4AaABAg,@barrettburton9657,Chills. Can't wait.,0,2025-08-31T17:33:32Z
Ugw9gfR2wMHrNt3T1Dl4AaABAg,@karimmouarif2310,Finally my boy Yuta is back,0,2025-08-31T17:33:32Z
UgwXudvcE-jYRce5e-h4AaABAg,@justsomeguywithwhitehair4987,The goat of newgen is back.,0,2025-08-31T17:33:31Z
UgzkN0z2fgw59xZapq94AaABAg,@Dragonnerd-mha,FINALLY,0,2025-08-31T17:33:29Z
UgwTTDYIlV_RUOuFHt54AaABAg,@VRJL_7,WE’RE SO BACK,0,2025-08-31T17:33:27Z
UgyLABzi-8p6CMznUw94AaABAg,@jon17zpro,Gg,0,2025-08-31T17:33:26Z
UgxNx-PFUm4salrSRPp4AaABAg,@iNEED_COFFEE-12,“Welcome back! You’re not getting paid full hours again!” Mappa CEO says with pride,0,2025-08-31T17:33:23Z
UgwXQ0liN50Ny4gONb14AaABAg,@kings-of-games827,"we are not heroes  we are jujutsu sorcerers , I RECONGISE THAT FROM SOMEWHERE!",0,2025-08-31T17:33:21Z
UgwwIxiYOIV-aW3QzLF4AaABAg,@Zoro-x9i,NICEEEE,0,2025-08-31T17:33:21Z
UgxX0lEnj5Fh8wO8lip4AaABAg,@ambinintsoahasina,I didnt not expect it. I won't sleep anymore 😳,0,2025-08-31T17:33:20Z
UgyIcWz2xeOPOLhlhy54AaABAg,@JoséLuís-l6q6l,bruh,0,2025-08-31T17:33:13Z
UgxA2qCnKVBV1HlSm3F4AaABAg,@temucola,you are my special,0,2025-08-31T17:33:12Z
UgwGxoyvjbettod23kB4AaABAg,@evolution_x3411,Even fan animation has better graphics....Disappointing.....,0,2025-08-31T17:33:09Z
UgwOgNGGQwnAbhwGT_J4AaABAg,@Raid_Bl4,"We're not hero
We are jujutsu sorcerer",1,2025-08-31T17:33:09Z
Ugw2J7xTie73tKnk4eN4AaABAg,@Banish_4_Cost,ABOUT DAMN TIME!!!,1,2025-08-31T17:33:08Z
UgwH1M22WKXOjPYmPfB4AaABAg,@raaxxx08,Aot is faar better than JJK❤❤❤🎉🎉🎉,0,2025-08-31T17:33:08Z
UgxhCRXRqUDCxy75NYN4AaABAg,@EbroGame64,IM SO EXITED DUDE 🎉🎉🎉🎉🎉🎉🎉🎉,0,2025-08-31T17:33:05Z
UgyapY8O0pKCL-JMxi14AaABAg,@PerritoMafiosito,YES,0,2025-08-31T17:33:04Z
Ugz5i8JqJPJsuTXWiE14AaABAg,@TanmoyBarmon-z6m,Under 24 hours gang 👇,0,2025-08-31T17:33:04Z
Ugz51W43QcBj_U8KIoZ4AaABAg,@enshroud_mask,Thanks u Mappa 🙏 now pls go help the people making one punch man season 3,0,2025-08-31T17:32:58Z
Ugx0INL8dqyBgucaEhx4AaABAg,@GOD07-c3x,Finally season 3🔥🔥,13,2025-08-31T17:32:56Z
UgymQsRMAVZDEaXvpRF4AaABAg,@voiroy1880,"Bro , silksong drops in 4 days who cares😭",3,2025-08-31T17:32:54Z
UgwdzVObP1zXcE-viz14AaABAg,@ake4440,SIIII 🫦🫦🫦🫦,0,2025-08-31T17:32:50Z
Ugy3mzDIn5Ky1u0wxFl4AaABAg,@Ru-Ru_De-LuLu,Mappa employees ain't seeing the sun for a while,0,2025-08-31T17:32:45Z
UgyacB0Ppa__G0bGcQF4AaABAg,@Sangobullo,Gosh my maki,0,2025-08-31T17:32:45Z
UgzRUYzZwDwPJJ95-y94AaABAg,@Jorge_Elite246,Felt like gojo being trapped in the box waiting for this season to drop🔥🥹,0,2025-08-31T17:32:43Z
UgzbtXTA44eagGWVH1F4AaABAg,@PandaKun_Desu2021,Is this real?,0,2025-08-31T17:32:43Z
UgzKfajk2Xtv0tfOsXN4AaABAg,@StarSaverInHell,LETS FKING GO!!!,0,2025-08-31T17:32:35Z
Ugx6mN1WgjmIvIxJwyp4AaABAg,@chamamashikini6797,We are soooooo backkkkkk,0,2025-08-31T17:32:34Z
UgwyxuNMzK9Pnh_LXQ54AaABAg,@Chri-tical_Hit,The Lobotomy Kaisen Community is *So* Back!🔥🔥🔥,0,2025-08-31T17:32:33Z
UgzO6iMYY8G373apjyt4AaABAg,@TusharMallick-d2c4v,1:25 wow,31,2025-08-31T17:32:32Z
UgymP71mSseof8wKedV4AaABAg,@abhilashpaul9237,I'm Delighted seeing Yuta on this Thumbnail 😍😍❤❤ Waiting for this Season.,1,2025-08-31T17:32:31Z
Ugxn9CNEgSAq9F4jBcJ4AaABAg,@chmuhammad1522,Gojo is returned no or yes,0,2025-08-31T17:32:29Z
UgymB2jUefa6TLF8xMN4AaABAg,@tammam3965,"The worst animation i have ever seen 
Mappa is cooked",1,2025-08-31T17:32:28Z
Ugx61489VPolqnJRach4AaABAg,@Chris4TwoZer0,2026 is crazy😭😭😭😭,0,2025-08-31T17:32:27Z
UgyMKrM6cIU2CgUp7Uh4AaABAg,@TahjTooLit,Bro they got a show us sukuna in the trailers,0,2025-08-31T17:32:26Z
UgxlheKJl02DO9EOekR4AaABAg,@JayeshPawar-er6sj,One of the worst new gen arcs about to get one of the best production,0,2025-08-31T17:32:24Z
UgxKqmyj0uMLIQZyyex4AaABAg,@levulture69,chills 🥶🥶,0,2025-08-31T17:32:24Z
UgwpAUhQJWRHIow2whh4AaABAg,@SugarCoatedd,Choso ready to throw hands for his brother!!!😭🔥,20,2025-08-31T17:32:24Z
Ugx0I9kYJjmyTh8RNFp4AaABAg,@_looxi,"UFFFFFF,  SE PUDRE  TODAAAAAAAAAAAAAAAAAAAAAAAA 
🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍",0,2025-08-31T17:32:23Z
Ugxc3ud6qMLXf-crziB4AaABAg,@LordOfRivals,The way they portrayed this teaser it's very clear that they're gonna move on from Yuji and make yuta the poster boy from now on 😂,1,2025-08-31T17:32:19Z
Ugx_Y6StBFsLBApoTil4AaABAg,@AHoque20167,"Where are you gojo,..",1,2025-08-31T17:32:17Z
Ugy6L4pScyZDw2ZkPRt4AaABAg,@mewo.o05lol,Oh Dios mío,0,2025-08-31T17:32:15Z
UgxprUtMX2j2D1IkPwt4AaABAg,@thanvi_mansi,Why is there no scene of Sukuna in the trailer 😩😭😭😭😭,1,2025-08-31T17:32:13Z
Ugzp_oROWlo26mK-Yst4AaABAg,@wandersonsantana3888,Rapaz serão 4 meses de sofrimento 😢😢😢😂😂😂😂,0,2025-08-31T17:32:13Z
Ugy8PDtiltzJomAw8Hp4AaABAg,@MrM-tk6nq,Turturi gojo is back? 😅,0,2025-08-31T17:32:10Z
UgwT5DcJ3VAAbmdSmd54AaABAg,@MaximustheOfficial,"a new jjk season LETS GO I'm so hyped, this arc is gonna be PEAK!",0,2025-08-31T17:32:09Z
Ugws2igHh9tC5m9QRPJ4AaABAg,@ashbell9794,i almost you know there when i saw choso,1,2025-08-31T17:32:08Z
UgwYzUrZxPM9HteJgzx4AaABAg,@seriously-tw5cx,Am I the only one who feels the animation is so low quality,0,2025-08-31T17:32:08Z
Ugxn53wx_6gY5r3lqa94AaABAg,@jonhipho,Yuta the mc is back 🔥🔥,0,2025-08-31T17:32:06Z
UgzbFd4lRTbApSqInBR4AaABAg,@S.A.F707,Jjk S3 teaser before GTA6,0,2025-08-31T17:32:05Z
UgwYbNtQ9qayBU56Ut94AaABAg,@d.c8575,Oh My god!!!!,0,2025-08-31T17:32:04Z
UgwanBMO5mffPnu1kul4AaABAg,@Vanillustt,"Damn it has been 2 years since Shibuya Arc? How fast time flies 😭💙
Like I swear I still remember waiting for weekly episodes.. the weekly chapters and everything..

I hope they give relevance to all of the cursed spirits in this arc.
(Yeah Mappa Animators ain't seeing the Light of the day with this project 🥀)",0,2025-08-31T17:32:03Z
Ugwzm8bj0W_h1R0dlcR4AaABAg,@bartoszskrabut3616,YEAH,0,2025-08-31T17:32:03Z
UgwI7OebK-vVRRPY65J4AaABAg,@Fruits-fiends,"Who’s excited for this, cause this ‘bout to be absolute cinema
And the intro gotta be fire like the others",0,2025-08-31T17:32:02Z
UgyKvTTG9srGVlQv6Jp4AaABAg,@28maitreyagupta21,Damnnn,0,2025-08-31T17:32:00Z
Ugy4bRMjmYmg6UZGHT14AaABAg,@dianklkk,Maki se ve de ptmmm,0,2025-08-31T17:31:58Z
Ugws7bQhTxNuWn5apVp4AaABAg,@smugbirb,"demon slayer, chainsaw man, and jjk all at once, i think i see jesus",1,2025-08-31T17:31:56Z
UgzMUW1-ZhY_OgE5m9N4AaABAg,@DudeTheHouseIsOnFire,Always bet on Hakari,1,2025-08-31T17:31:55Z
Ugwc907kD4F9o8QqXy14AaABAg,@Emily-r8o9h,Finalmente,0,2025-08-31T17:31:52Z
UgxhWA6qG8G_ro61BqV4AaABAg,@masonvibez,"This year literally on fire
Solo leveling
Demon slayer
Jujitsu kaisen 
And don't forget our favorite baldy is coming OPMS3",0,2025-08-31T17:31:47Z
UgzbT0-uijx4oQUEqrh4AaABAg,@MarvelsSpiderman333,you are my specialz,0,2025-08-31T17:31:44Z
UgzHYLvIalTc34W8qrl4AaABAg,@KawaiCraze,mappa workers gonna go super saiyan,0,2025-08-31T17:31:40Z
Ugy1V5SyDY4fUHSNGS94AaABAg,@nitrogamer8968,Hella na i guess we have to wait for gojo vs sukuna,1,2025-08-31T17:31:39Z
UgwuocisAz9W9D-PeYZ4AaABAg,@palmeiras1339,Cadê os BR q estão assistindo esse trailer foda ?,0,2025-08-31T17:31:35Z
Ugwdb6ZR5uIv-yw-22N4AaABAg,@EchoKaiidou,"Animation better be good this season, better change the ending, and change the whole plot no need to have everyone die then proceed to have the worst ending in anime history",1,2025-08-31T17:31:28Z
Ugzd4Hqd02LOZyq647J4AaABAg,@MohammadReyhanAbyanYudhistira,maki slaugters zenin💀,0,2025-08-31T17:31:28Z
UgzywIEz3qAABY8xkAN4AaABAg,@Flash_77_0,Why the animation 🙂feel me so bad after seeing demon slayer infinity castle,1,2025-08-31T17:31:24Z
Ugzz0dBCKbmY1W6F7094AaABAg,@jamarigrant1544,Part 1💀 bro they better gives us a full 24 eps,0,2025-08-31T17:31:21Z
UgzvGe6BORToi7guNcZ4AaABAg,@Croissant_42,0:34 we are not horses we are humans,0,2025-08-31T17:31:20Z
UgyNJayQh9_uH-id3pt4AaABAg,@IVLeagueeGames,We've really been blessed with anime the last 2 years,0,2025-08-31T17:31:16Z
UgyCRBTNVYJjbVpWU6p4AaABAg,@TahsanRaiyaan,"Animation don't feel the same as season 1&2, right?",0,2025-08-31T17:31:15Z
UgwCeKHxQ27dtWNQU_R4AaABAg,@PageXotic,YEEEEEEEEEEEEEEEEEEEEEEEEEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH!!!!!!!!!!!!!!!!!!!!!!,0,2025-08-31T17:31:13Z
Ugx58ZtSNEIyClX09W14AaABAg,@Tokufanmore,When Hakari arriveeeeees,0,2025-08-31T17:31:09Z
Ugxiq3zfCaZFGX5HePt4AaABAg,@TheFishingFish,bread approved.,1,2025-08-31T17:31:08Z
UgyNhWd2fzjWADb9izt4AaABAg,@KadirBesbelli,Finally,0,2025-08-31T17:31:08Z
UgzGnOEfVDALSs8Gl7R4AaABAg,@evilchips2405,Culling games from type soul,0,2025-08-31T17:31:07Z
Ugx8ynsC-Nf0kvCcp1d4AaABAg,@ughpoop,i,0,2025-08-31T17:31:06Z
UgzuShB8wJ4ZvZkh7mR4AaABAg,@BillSmith35462,PEAK KAISEN IS BACKKKKKKK,0,2025-08-31T17:31:06Z
UgykTrJUndrlpMq0uTt4AaABAg,@Snakeman_169,I WAS HERE,0,2025-08-31T17:31:05Z
Ugz5SXm3uO6abU14O1N4AaABAg,@muhammedfurkanakgun3641,"""Nah I 'd Win "" 🗣️🗣️🗣️🔥🔥🔥🗿🗿🗿",3,2025-08-31T17:31:04Z
Ugxo6G3LhpQfB_IGMC94AaABAg,@smokeyglo868,Animation looks weird 😢,0,2025-08-31T17:31:01Z
UgxswJF0NIyFDQ0qPgl4AaABAg,@hamimsadid6564,"Patreon works better than it, if u no hot I min",0,2025-08-31T17:30:57Z
UgwfA2StEw-oH-DO6bh4AaABAg,@deathgun_2xero670,The chills bro 😬 felt it in my spine🥶,0,2025-08-31T17:30:55Z
UgyPAHLhS-mSBVGL-1t4AaABAg,@djulius5310,"Time to spread the word gentleman... and the word is ""Absolute Cinema""",0,2025-08-31T17:30:53Z
Ugws9HkWc-3VutPrlgZ4AaABAg,@Qrt99,The real Jujutsu was the jujutsu kaisen we kaisend all the way.,0,2025-08-31T17:30:50Z
UgwPPzJ9vdGL9ngM0fd4AaABAg,@TienXchadtoru_Gojo,WE ARE SO FCKING BACK🔥🔥🔥,0,2025-08-31T17:30:50Z
UgzByVrF3dG90C3iiIB4AaABAg,@Yami_Loon,So cool,0,2025-08-31T17:30:48Z
UgyPbVe97qJBIh4gwY54AaABAg,@ToushiAkiru,Hikariii gotta shake it! maki looking too fine! ....mappa workers might be cooked,1,2025-08-31T17:30:41Z
UgxK50QflPy1BMtczqR4AaABAg,@gyanlelhenam2874,Anime is saved. GRAAAAAHHHH,1,2025-08-31T17:30:39Z
Ugx594CCNo7yqw2hIRp4AaABAg,@Yami_Loon,Amazing🔥🔥🔥🔥,0,2025-08-31T17:30:39Z
UgwOQRyZmJVQD4egq3t4AaABAg,@pkfact2188,Satou gojo we are will be back ❤❤,0,2025-08-31T17:30:35Z
Ugw0TRIaTHtV5YOiryB4AaABAg,@Kedv2121,OMAIGAD ESTO VA ASER EPICO PAPUSSS,0,2025-08-31T17:30:33Z
UgzW3TjNIqC2yOwlydN4AaABAg,@shashiatma8134,The lobotomy memes will be back less gooo,0,2025-08-31T17:30:30Z
UgwA4-0RT09OQe0laCF4AaABAg,@Ryugaop264,"The wait is over ,finally now we'll see Kenjaku vs Yuta🔥🔥",1,2025-08-31T17:30:28Z
UgyjWCVi5SXfBBWnGg54AaABAg,@Nevergunna,Rika is ❤,0,2025-08-31T17:30:27Z
Ugx9i6qo_eUkbeXN49x4AaABAg,@samsamsam4790,last okay arc let's gooo yutaaaa,0,2025-08-31T17:30:26Z
UgzbdQs7OXlIB80IrZZ4AaABAg,@Yami_Loon,Awesome🔥🔥🔥🔥,0,2025-08-31T17:30:26Z
Ugz2neiTKIIur_IViER4AaABAg,@adiele.saint-vil4026,"“ BET ON HAKARI , MOTHER F’ER’s “",1,2025-08-31T17:30:24Z
UgyqQuWkarZmo06N1yh4AaABAg,@ElPaume1,NOOO I HOPE THEY DONT USE CGI ,0,2025-08-31T17:30:19Z
Ugy-iO-6JBW5Rxih1RB4AaABAg,@Jayakrishnantr5217,"The season end probably gonna be like ""Nah.. I'd win"".",0,2025-08-31T17:30:17Z
UgzAud6V_q9SIsgXpZx4AaABAg,@ABlackBoiAnims,We eating good but the animators are quite literally not eating.😢,0,2025-08-31T17:30:16Z
UgwSLFdn6G6nOF1sLKN4AaABAg,@smokeyglo868,🔥🔥🔥🔥🔥🔥🔥🔥,0,2025-08-31T17:30:12Z
Ugxbe01l0bHlqWmQOAB4AaABAg,@Planteron1,Tuca Donka?,0,2025-08-31T17:30:12Z
UgzaX6wc2mp8RsVviLN4AaABAg,@sanudas3398,What can I say ? Mappa burned kitchen....,0,2025-08-31T17:30:11Z
Ugz9Z993kK0d_oOqEj94AaABAg,@70990,Gojo ? 😢,0,2025-08-31T17:30:10Z
UgwgLhn8N_91Ztw4OP94AaABAg,@saymonharley,Finally 😭🙏,0,2025-08-31T17:30:09Z
UgzHUGkVKSsc1x3UeL54AaABAg,@dumgywarriors,"Only understand 2 hr 
1)the trailer is out 
2)someone watch this trailer 
3) made a reel on it 
4)that reel get to my bro
5)he put story of it 
6) I end here 
ONLY IN 2 HR??!!!",0,2025-08-31T17:30:08Z
Ugw2SUCq-cn1E78RyfB4AaABAg,@AgustínCaballero-l8f,Maki deleting the clan zenin,0,2025-08-31T17:30:08Z
Ugyrf8pj9c6ZbhWdHPB4AaABAg,@Kloyxed,Hakari going CRAZY,1,2025-08-31T17:30:01Z
